0.5136490401590043,0.38709376247534144,0.38709376247534144,0.38709376247534144,0.358491611937707,0.358491611937707,0.35620079043763253,0.35620079043763253,0.30612244897959184,0.25617793234334585
0.9115957502215848,0.285489176782556,0.27345638567773184,0.27288802776961746,0.26612979797161007,0.26198387487787117,0.2618306207043434,0.2512267289834366,0.1736630908589262,0.1467496347362119
0.25418431094454963,0.25321517912080377,0.252964991755248,0.24975886650561954,0.249208499923162,0.2467021021002362,0.24338137278944455,0.23322337768197007,0.214641362779388,0.20488281206331932
0.2863859935594223,0.2608838695870311,0.24233848769905292,0.23648463880856155,0.2166959677759373,0.20283024041809802,0.1905827337412339,0.09885258870775404,0.09801934144926949,0.05287018702774614
0.2713963314323578,0.2644324341154887,0.19221224190951675,0.17830199885850567,0.1660067149078835,0.16124761215667344,0.13833431737825502,0.12218251915303618,0.11175585004861367,0.05671708397265175
0.2917459356302237,0.29111629166846487,0.28832641341401655,0.26222767712226913,0.25049316143947153,0.24410655452873659,0.23843580678743947,0.23432863893678585,0.2203959715565323,0.21711594510569193
0.2997513822424598,0.2829063434463852,0.2549683177512606,0.24991672648179128,0.24376269335471812,0.23521532525397199,0.1842219237122453,0.180694171096222,0.114295511967188,0.1079048708936755
0.2636440836367768,0.25538362021065597,0.25535311055049525,0.2543539814996207,0.24977907785196413,0.24100497319944436,0.2402695352718517,0.19587124978136147,0.14913443227029158,0.14637179192781952
0.6676409994750078,0.2792773894410022,0.2265568940300538,0.21433665263633986,0.21417870354885993,0.1227588824053863,0.09770635303443581,0.09660169249697373,0.0803377567468117,0.07860201200828101
0.20185766835793,0.17338007128597144,0.168746408132456,0.16425069697730316,0.1544395985321757,0.1535455928457212,0.14018213120855516,0.1209556201533325,0.08594858953739454,0.03809481380383357
0.29243171723897654,0.2842148203304341,0.2453742265579098,0.23701605787323587,0.22914815599168625,0.20715373435604545,0.17775066589686916,0.16531305929531223,0.14338798118244533,0.14104522245621548
0.25891391064065017,0.2404618015490389,0.2375530695311475,0.2337153530849258,0.227921860365771,0.20829379726396663,0.20537560529730892,0.19979858401153605,0.12944608753617343,0.09408161849884308
0.8957852868024176,0.2718702144110099,0.2425199425740789,0.24042154402716098,0.22613821547422433,0.21349715302060504,0.15601529342095427,0.10085765940935179,0.09356371160278537,0.06595415989569217
0.9396608044298673,0.3207409074488862,0.2848417154247626,0.2519627540264876,0.24721445751956692,0.2385253952062232,0.22360987608971766,0.20876416820098082,0.20611070357375397,0.16462309736753786
0.42201769638517134,0.3870239069354722,0.36928990472345685,0.33553163457383517,0.2532797181752673,0.24680663967693978,0.19898855768038048,0.15138891832394544,0.13015483870967742,0.12947057757233815
0.4091836734693878,0.4007578605604921,0.37895395004605525,0.3714285714285714,0.3560606060606061,0.29818716828739394,0.1809992312632473,0.1334210819913066,0.1122593631051636,0.06578921467592862
0.2915095328265326,0.2593261232491084,0.2555125099425728,0.2546041071686129,0.2480522549330561,0.24263777980620316,0.22892473773124608,0.21778925420924844,0.2097648155876437,0.1750363020910843
0.9969115344538823,0.9834433560260087,0.23634184566224672,0.22937108576821919,0.22101922947701025,0.1991097394171664,0.17497804432118755,0.1738786213933402,0.12563172058148211,0.11970377820505745
